1.520628722084067529e+06 1.373660040492976084e+06 0.000000000000000000e+00
1.520093145879078191e+06 1.374510210891835392e+06 0.000000000000000000e+00
1.519359614368964918e+06 1.375132357765250839e+06 0.000000000000000000e+00
1.518897035406924784e+06 1.374951325453952188e+06 0.000000000000000000e+00
1.518425835610675160e+06 1.374780971822730964e+06 0.000000000000000000e+00
1.517961042070367141e+06 1.374593670813766308e+06 0.000000000000000000e+00
1.517496896865069168e+06 1.374404756105266511e+06 0.000000000000000000e+00
1.517028255645642756e+06 1.374227453500182834e+06 0.000000000000000000e+00
1.516571277660829946e+06 1.374021649907731917e+06 0.000000000000000000e+00
1.516098750689910725e+06 1.373855083905892679e+06 0.000000000000000000e+00
1.515631257782190572e+06 1.373674732189739123e+06 0.000000000000000000e+00
1.515159393494210672e+06 1.373506314393834909e+06 0.000000000000000000e+00
1.514694477165687131e+06 1.373319412652455969e+06 0.000000000000000000e+00
1.514230273564242059e+06 1.373130683833981398e+06 0.000000000000000000e+00
1.513774084685300943e+06 1.372923169938773615e+06 0.000000000000000000e+00
1.513307212572821649e+06 1.372741226116257021e+06 0.000000000000000000e+00
1.512839591159101576e+06 1.372561269818147644e+06 0.000000000000000000e+00
1.512385156303884229e+06 1.372349895396781387e+06 0.000000000000000000e+00
1.511923405197192449e+06 1.372155207438274752e+06 0.000000000000000000e+00
1.511462286793779349e+06 1.371959009065700462e+06 0.000000000000000000e+00
1.510997741415111814e+06 1.371771182806914905e+06 0.000000000000000000e+00
1.510536172587102279e+06 1.371576102096376941e+06 0.000000000000000000e+00
1.510072493785739411e+06 1.371386222136738012e+06 0.000000000000000000e+00
1.509612429668630473e+06 1.371187557840165915e+06 0.000000000000000000e+00
1.509148631544952979e+06 1.370997880354888272e+06 0.000000000000000000e+00
1.508683109252686147e+06 1.370812541738281725e+06 0.000000000000000000e+00
1.508216286007173359e+06 1.370630533934826031e+06 0.000000000000000000e+00
1.507758411984540988e+06 1.370426839379707817e+06 0.000000000000000000e+00
1.507293231461802032e+06 1.370240660243279533e+06 0.000000000000000000e+00
1.506832629934313009e+06 1.370043366054934682e+06 0.000000000000000000e+00
1.506371715784748085e+06 1.369846740356002236e+06 0.000000000000000000e+00
1.505922351657843916e+06 1.369624745640956797e+06 0.000000000000000000e+00
1.505462790797331836e+06 1.369425003679172602e+06 0.000000000000000000e+00
1.505005704147131415e+06 1.369219560553571908e+06 0.000000000000000000e+00
1.504549466280903202e+06 1.369012223238468403e+06 0.000000000000000000e+00
1.504096363560728729e+06 1.368798053046310553e+06 0.000000000000000000e+00
1.503641460710437503e+06 1.368587787323297467e+06 0.000000000000000000e+00
1.503185999656189233e+06 1.368378746156820096e+06 0.000000000000000000e+00
1.502734995947125833e+06 1.368160167079631006e+06 0.000000000000000000e+00
1.502276618476302829e+06 1.367957738345935941e+06 0.000000000000000000e+00
1.501825765591964824e+06 1.367738846480215201e+06 0.000000000000000000e+00
1.501390790348654147e+06 1.367489590708961012e+06 0.000000000000000000e+00
1.500942038647928508e+06 1.367266387138957391e+06 0.000000000000000000e+00
1.500511662637311034e+06 1.367009200521006715e+06 0.000000000000000000e+00
1.500079687188408105e+06 1.366754899671923369e+06 0.000000000000000000e+00
1.499634927916470449e+06 1.366523794991490897e+06 0.000000000000000000e+00
1.499198429504950996e+06 1.366277284489434212e+06 0.000000000000000000e+00
1.498764910595002584e+06 1.366025512424279936e+06 0.000000000000000000e+00
1.498330879484933335e+06 1.365774633329852717e+06 0.000000000000000000e+00
1.497898825044223573e+06 1.365520342093398562e+06 0.000000000000000000e+00
1.497476589773992309e+06 1.365249913151341956e+06 0.000000000000000000e+00
1.497069921314774081e+06 1.364956362067964161e+06 0.000000000000000000e+00
1.496656065199380741e+06 1.364673136937520700e+06 0.000000000000000000e+00
1.496248912071314175e+06 1.364380269577491097e+06 0.000000000000000000e+00
1.495856284074384253e+06 1.364067997184971347e+06 0.000000000000000000e+00
1.495463834215153242e+06 1.363755557466909755e+06 0.000000000000000000e+00
1.495098023361842148e+06 1.363424328654991463e+06 0.000000000000000000e+00
1.494747373938748147e+06 1.363077042755045695e+06 0.000000000000000000e+00
1.494405017081276979e+06 1.362721500263739144e+06 0.000000000000000000e+00
1.494070027783144731e+06 1.362358986935116118e+06 0.000000000000000000e+00
1.493748769042067463e+06 1.361951216713683680e+06 0.000000000000000000e+00
1.493479968700108118e+06 1.361538108275359031e+06 0.000000000000000000e+00
1.493201060183319263e+06 1.361143539201778825e+06 0.000000000000000000e+00
1.492969737739191158e+06 1.360669848731638398e+06 0.000000000000000000e+00
1.492750082415663637e+06 1.360231239647777285e+06 0.000000000000000000e+00
1.492564791884086560e+06 1.359799708228983451e+06 0.000000000000000000e+00
1.492344255932995118e+06 1.359386935803357745e+06 0.000000000000000000e+00
1.491937522032353794e+06 1.359198488151204307e+06 0.000000000000000000e+00
1.491459924760686932e+06 1.359304177234483417e+06 0.000000000000000000e+00
1.490963231881188462e+06 1.359209835821603192e+06 0.000000000000000000e+00
1.490738761487162206e+06 1.358760445561928907e+06 0.000000000000000000e+00
1.491204163901451277e+06 1.358439638282682281e+06 0.000000000000000000e+00
1.491644886819023639e+06 1.358210765999228926e+06 0.000000000000000000e+00
1.492136294422319159e+06 1.357991105195750948e+06 0.000000000000000000e+00
1.493021869614919182e+06 1.357609467306132894e+06 0.000000000000000000e+00
1.493481492070484674e+06 1.357410458465788281e+06 0.000000000000000000e+00
1.493941757160585374e+06 1.357212959829040337e+06 0.000000000000000000e+00
1.494863773990153102e+06 1.356821468886604533e+06 0.000000000000000000e+00
1.495324190437566489e+06 1.356624322671710979e+06 0.000000000000000000e+00
1.495800774724285351e+06 1.356470274502008688e+06 0.000000000000000000e+00
1.496315805073644267e+06 1.356366701575330924e+06 0.000000000000000000e+00
1.496753684591083322e+06 1.356290847703105770e+06 0.000000000000000000e+00
1.496267719235878205e+06 1.356366339150767308e+06 0.000000000000000000e+00
1.495776844304491300e+06 1.356466393887273036e+06 0.000000000000000000e+00
1.495301859269465785e+06 1.356624675079382025e+06 0.000000000000000000e+00
1.494840638309698552e+06 1.356822031459931750e+06 0.000000000000000000e+00
1.493917088417600840e+06 1.357214123641620390e+06 0.000000000000000000e+00
1.493456142504730029e+06 1.357412123893918470e+06 0.000000000000000000e+00
1.492995761497206753e+06 1.357611452954170993e+06 0.000000000000000000e+00
1.492074275084385416e+06 1.358008415386106819e+06 0.000000000000000000e+00
1.491617161110890098e+06 1.358215187308191787e+06 0.000000000000000000e+00
1.491174013002673164e+06 1.358448890045721550e+06 0.000000000000000000e+00
1.490761221663814038e+06 1.358733207770603709e+06 0.000000000000000000e+00
1.490428484406363685e+06 1.359038724259596784e+06 0.000000000000000000e+00
1.490008563626707532e+06 1.359174970119424397e+06 0.000000000000000000e+00
1.489707550068812212e+06 1.358801101324265357e+06 0.000000000000000000e+00
1.489396269777073059e+06 1.358545684756523231e+06 0.000000000000000000e+00
1.488998058977310546e+06 1.358491966072623385e+06 0.000000000000000000e+00
1.488679405300970189e+06 1.358858462665359722e+06 0.000000000000000000e+00
1.488179562816524180e+06 1.358719990081714466e+06 0.000000000000000000e+00
1.487127759328326676e+06 1.358552538810099475e+06 0.000000000000000000e+00
1.487210073095394764e+06 1.358987184979540063e+06 0.000000000000000000e+00
1.487507051092518494e+06 1.359390925011273939e+06 0.000000000000000000e+00
1.487564454631026834e+06 1.359890888959708391e+06 0.000000000000000000e+00
1.487092859451423399e+06 1.360040196914222091e+06 0.000000000000000000e+00
1.487372342293671332e+06 1.360479057191228960e+06 0.000000000000000000e+00
1.487760453507626429e+06 1.360846350780947367e+06 0.000000000000000000e+00
1.488123716052380390e+06 1.361199576590667013e+06 0.000000000000000000e+00
1.488511540097681805e+06 1.361507052164755296e+06 0.000000000000000000e+00
1.488746336878454778e+06 1.361971779851513915e+06 0.000000000000000000e+00
1.489143385200256482e+06 1.362278270880975295e+06 0.000000000000000000e+00
1.489571118925935589e+06 1.362539756369623821e+06 0.000000000000000000e+00
1.489992885676532518e+06 1.362810860193536850e+06 0.000000000000000000e+00
1.490378113808527589e+06 1.363132279308356345e+06 0.000000000000000000e+00
1.490775578862671275e+06 1.363438277416161261e+06 0.000000000000000000e+00
1.491094752982198959e+06 1.363847055125679355e+06 0.000000000000000000e+00
1.491503207839110866e+06 1.364112341741388664e+06 0.000000000000000000e+00
1.491877321439629886e+06 1.364446749012689805e+06 0.000000000000000000e+00
1.492231988023274345e+06 1.364801906746590976e+06 0.000000000000000000e+00
1.492617447308253497e+06 1.365123033683652757e+06 0.000000000000000000e+00
1.492950214107515989e+06 1.365487043525660411e+06 0.000000000000000000e+00
1.493386100792018464e+06 1.365734577010242967e+06 0.000000000000000000e+00
1.493825328660779633e+06 1.365953396160094766e+06 0.000000000000000000e+00
1.494327528610098176e+06 1.366030544953541597e+06 0.000000000000000000e+00
1.494925726886088960e+06 1.366808637698155362e+06 0.000000000000000000e+00
1.495229235106291017e+06 1.367180254120788071e+06 0.000000000000000000e+00
1.496003489404248307e+06 1.368898604863768443e+06 0.000000000000000000e+00
1.496411304446352646e+06 1.369181595670402516e+06 0.000000000000000000e+00
1.496734661626943387e+06 1.369584960088252556e+06 0.000000000000000000e+00
1.497100093376569450e+06 1.369929040253607091e+06 0.000000000000000000e+00
1.498212426969756838e+06 1.370792759967802092e+06 0.000000000000000000e+00
1.498677214163163211e+06 1.370865225690470543e+06 0.000000000000000000e+00
1.499174805909062969e+06 1.370920695006002905e+06 0.000000000000000000e+00
1.499672930823506089e+06 1.370870664342565229e+06 0.000000000000000000e+00
1.500156417676673038e+06 1.370740390907329507e+06 0.000000000000000000e+00
1.500667422553144861e+06 1.370515991948313313e+06 0.000000000000000000e+00
1.501199638696528971e+06 1.370415230394464917e+06 0.000000000000000000e+00
1.501688062050821958e+06 1.370464793370567728e+06 0.000000000000000000e+00
1.502206445564999711e+06 1.370512273026665440e+06 0.000000000000000000e+00
1.502707970376719255e+06 1.370638522750752745e+06 0.000000000000000000e+00
1.503136575319736265e+06 1.370898671057229396e+06 0.000000000000000000e+00
1.503603769610350486e+06 1.371079665251880884e+06 0.000000000000000000e+00
1.504107753073251806e+06 1.371202039145277813e+06 0.000000000000000000e+00
1.504665394366428722e+06 1.371370988344243960e+06 0.000000000000000000e+00
1.505052095942599233e+06 1.371690849050988210e+06 0.000000000000000000e+00
1.505385023078361526e+06 1.372066798103560694e+06 0.000000000000000000e+00
1.505722515574084828e+06 1.372438570649236441e+06 0.000000000000000000e+00
1.505608435863995459e+06 1.372909363615957554e+06 0.000000000000000000e+00
1.506404944844749756e+06 1.374642027359426720e+06 0.000000000000000000e+00
1.507050657395556103e+06 1.375361808448341442e+06 0.000000000000000000e+00
1.508625874579111114e+06 1.376500161445452599e+06 0.000000000000000000e+00
1.509597670803077985e+06 1.376366348720751237e+06 0.000000000000000000e+00
1.510019991612831131e+06 1.376096567759068683e+06 0.000000000000000000e+00
1.510450671323874965e+06 1.375840028494583443e+06 0.000000000000000000e+00
1.510815503613679204e+06 1.375530253890909022e+06 0.000000000000000000e+00
1.511227091785272583e+06 1.375204608744940022e+06 0.000000000000000000e+00
1.511691466614822391e+06 1.374932044619797729e+06 0.000000000000000000e+00
1.512202751825764310e+06 1.374776590846853564e+06 0.000000000000000000e+00
1.512720953526256606e+06 1.374804978603484109e+06 0.000000000000000000e+00
1.513253387803727761e+06 1.374832290223551448e+06 0.000000000000000000e+00
1.513734881386123132e+06 1.374969553712000372e+06 0.000000000000000000e+00
1.514219841856543906e+06 1.375094849489635322e+06 0.000000000000000000e+00
1.514690179352487903e+06 1.375263104969147593e+06 0.000000000000000000e+00
1.515170938095644116e+06 1.375415714876654325e+06 0.000000000000000000e+00
1.515596776257296093e+06 1.375680573955098866e+06 0.000000000000000000e+00
1.516051660101345740e+06 1.375888150423696265e+06 0.000000000000000000e+00
1.516368512856560294e+06 1.376281680246553849e+06 0.000000000000000000e+00
1.516503811824665871e+06 1.376720836246335180e+06 0.000000000000000000e+00
1.516825263529371005e+06 1.377071107140426990e+06 0.000000000000000000e+00
1.517548273880599765e+06 1.377610232604983728e+06 0.000000000000000000e+00
1.518165713848816697e+06 1.378495513299362501e+06 0.000000000000000000e+00
1.517922552457358688e+06 1.379009553245873190e+06 0.000000000000000000e+00
1.517383076778230723e+06 1.378904748229581630e+06 0.000000000000000000e+00
1.516929345344367903e+06 1.378673865253816824e+06 0.000000000000000000e+00
1.516437756348189898e+06 1.378578055778484093e+06 0.000000000000000000e+00
1.515982338940793881e+06 1.378350561418096302e+06 0.000000000000000000e+00
1.515567960799582768e+06 1.378024150617909385e+06 0.000000000000000000e+00
1.515191371375369607e+06 1.377639729290613905e+06 0.000000000000000000e+00
1.514688917855242034e+06 1.377611907591528492e+06 0.000000000000000000e+00
1.514166490726314019e+06 1.377530985622747103e+06 0.000000000000000000e+00
1.513652166411436861e+06 1.377404429769727634e+06 0.000000000000000000e+00
1.513199714069396956e+06 1.377366258096865844e+06 0.000000000000000000e+00
1.513014876968834084e+06 1.377836370294086635e+06 0.000000000000000000e+00
1.512951683401384158e+06 1.378335594924158882e+06 0.000000000000000000e+00
1.512721864951914176e+06 1.378808360534215113e+06 0.000000000000000000e+00
1.512396556226923130e+06 1.379215714828016469e+06 0.000000000000000000e+00
1.511989776401624084e+06 1.379504707474441733e+06 0.000000000000000000e+00
1.511672557776650880e+06 1.379830558946583187e+06 0.000000000000000000e+00
1.511435596389514394e+06 1.380278301549243508e+06 0.000000000000000000e+00
1.511195384192170110e+06 1.380719756870526355e+06 0.000000000000000000e+00
1.510825538385887165e+06 1.381064445456295740e+06 0.000000000000000000e+00
1.510371048218143638e+06 1.381192602517773863e+06 0.000000000000000000e+00
1.509890870247289538e+06 1.381270025699802442e+06 0.000000000000000000e+00
1.509397196588507621e+06 1.381269144951403607e+06 0.000000000000000000e+00
1.508872007134749321e+06 1.381128601424045395e+06 0.000000000000000000e+00
1.508422379764380399e+06 1.380922268634596141e+06 0.000000000000000000e+00
1.507988047835662030e+06 1.380718679469719995e+06 0.000000000000000000e+00
1.507561104924434330e+06 1.380499822130477056e+06 0.000000000000000000e+00
1.507092596404389013e+06 1.380322253429336008e+06 0.000000000000000000e+00
1.506630036205026787e+06 1.380129414618208539e+06 0.000000000000000000e+00
1.506148798072195612e+06 1.379990280585615197e+06 0.000000000000000000e+00
1.505672274726584088e+06 1.379835623684343882e+06 0.000000000000000000e+00
1.505195352898552315e+06 1.379682367956612259e+06 0.000000000000000000e+00
1.504712194430031814e+06 1.379550308016384952e+06 0.000000000000000000e+00
1.504229550718098879e+06 1.379416227296877885e+06 0.000000000000000000e+00
1.503738237342877779e+06 1.379319125748417806e+06 0.000000000000000000e+00
1.503252978089767275e+06 1.379194990667063044e+06 0.000000000000000000e+00
1.502756012333730701e+06 1.379140295634045033e+06 0.000000000000000000e+00
1.502275963729464915e+06 1.378997115452786209e+06 0.000000000000000000e+00
1.501803580345828552e+06 1.378830331261800602e+06 0.000000000000000000e+00
1.501303049082222162e+06 1.378817272641616641e+06 0.000000000000000000e+00
1.500806775224167621e+06 1.378750464497779962e+06 0.000000000000000000e+00
1.500308153152817162e+06 1.378704713532675058e+06 0.000000000000000000e+00
1.499822703318834305e+06 1.378581610341133084e+06 0.000000000000000000e+00
1.499330519699075259e+06 1.378492987802047981e+06 0.000000000000000000e+00
1.498861329119934700e+06 1.378240015557099367e+06 0.000000000000000000e+00
1.498381017016046215e+06 1.378159212842283770e+06 0.000000000000000000e+00
1.497907820949912071e+06 1.378043533270883141e+06 0.000000000000000000e+00
1.497436656457058620e+06 1.377873151284470456e+06 0.000000000000000000e+00
1.496946883564384421e+06 1.377768797189346980e+06 0.000000000000000000e+00
1.496446706581084058e+06 1.377790731338440673e+06 0.000000000000000000e+00
1.495946291674692649e+06 1.377774737624738133e+06 0.000000000000000000e+00
1.495449884601774625e+06 1.377839285267187282e+06 0.000000000000000000e+00
1.494932228349724319e+06 1.377725215274993796e+06 0.000000000000000000e+00
1.494443713025954552e+06 1.377571022381020710e+06 0.000000000000000000e+00
1.493986282330617309e+06 1.377423434191392269e+06 0.000000000000000000e+00
1.493504587685901206e+06 1.377286130872167414e+06 0.000000000000000000e+00
1.493037277044198010e+06 1.377105114655449055e+06 0.000000000000000000e+00
1.492575468123754021e+06 1.376964086825555190e+06 0.000000000000000000e+00
1.490684615998292342e+06 1.376573887047011405e+06 0.000000000000000000e+00
1.489736061262713745e+06 1.376506890197266592e+06 0.000000000000000000e+00
1.488053403521125205e+06 1.377305791987208882e+06 0.000000000000000000e+00
1.487845097891890444e+06 1.377707647469411604e+06 0.000000000000000000e+00
1.487691794518821873e+06 1.378186387024826137e+06 0.000000000000000000e+00
1.487452191509406082e+06 1.378628081890712725e+06 0.000000000000000000e+00
1.487238982317308430e+06 1.379083215963813476e+06 0.000000000000000000e+00
1.487766210909918416e+06 1.379256500011093216e+06 0.000000000000000000e+00
1.488217137189367786e+06 1.379475429499056656e+06 0.000000000000000000e+00
1.488388205761697609e+06 1.379962077653110959e+06 0.000000000000000000e+00
1.488786152327228803e+06 1.379673134241892025e+06 0.000000000000000000e+00
1.489249081594483927e+06 1.379457505795245059e+06 0.000000000000000000e+00
1.489600928744627628e+06 1.379852452075048117e+06 0.000000000000000000e+00
1.489964340886309044e+06 1.380188934962500352e+06 0.000000000000000000e+00
1.490270601959683700e+06 1.380503496904835105e+06 0.000000000000000000e+00
1.491843834890328348e+06 1.381660873709548265e+06 0.000000000000000000e+00
1.493371405805128161e+06 1.383660041117682122e+06 0.000000000000000000e+00
1.493629684556592721e+06 1.384100340574924368e+06 0.000000000000000000e+00
1.493862587028814945e+06 1.384554973854347132e+06 0.000000000000000000e+00
1.494136495726035209e+06 1.384976258431461640e+06 0.000000000000000000e+00
1.494379354845252819e+06 1.385416446259210352e+06 0.000000000000000000e+00
1.494669818600782892e+06 1.385826414853843860e+06 0.000000000000000000e+00
1.494886750649417751e+06 1.386280067968348740e+06 0.000000000000000000e+00
1.495063681202934124e+06 1.386747102188813966e+06 0.000000000000000000e+00
1.495271041397905443e+06 1.387204885107405949e+06 0.000000000000000000e+00
1.495512729412184563e+06 1.387645729762614239e+06 0.000000000000000000e+00
1.495692124277037103e+06 1.388115613237402402e+06 0.000000000000000000e+00
1.495825284133645706e+06 1.388600813705294859e+06 0.000000000000000000e+00
1.496066258944010362e+06 1.389041971759533510e+06 0.000000000000000000e+00
1.496218482249492547e+06 1.389521488475634949e+06 0.000000000000000000e+00
1.496336296766207088e+06 1.390010607790382113e+06 0.000000000000000000e+00
1.496013628014661372e+06 1.390518494836231694e+06 0.000000000000000000e+00
1.496487688422349282e+06 1.390705119570412673e+06 0.000000000000000000e+00
1.496549461847011233e+06 1.391204099365938688e+06 0.000000000000000000e+00
1.496604957999847829e+06 1.391704089681693353e+06 0.000000000000000000e+00
1.496721085236778483e+06 1.392193516961393179e+06 0.000000000000000000e+00
1.496726059275164269e+06 1.392695852455713088e+06 0.000000000000000000e+00
1.496846204635377042e+06 1.393184256218159804e+06 0.000000000000000000e+00
1.496812605097876862e+06 1.393667155472111423e+06 0.000000000000000000e+00
1.497484187560872640e+06 1.394974280565361725e+06 0.000000000000000000e+00
1.497612456255361903e+06 1.397063365069375606e+06 0.000000000000000000e+00
1.497540264292682987e+06 1.397562884741616435e+06 0.000000000000000000e+00
1.497369491747269407e+06 1.398615089401865611e+06 0.000000000000000000e+00
1.497043278435248882e+06 1.399057418111978564e+06 0.000000000000000000e+00
1.496961878276737407e+06 1.399554009772713296e+06 0.000000000000000000e+00
1.497042445032484829e+06 1.400076390769513557e+06 0.000000000000000000e+00
1.496566142309321556e+06 1.400407936600687215e+06 0.000000000000000000e+00
1.496007051058716141e+06 1.400348585410388652e+06 0.000000000000000000e+00
1.496351598152027465e+06 1.401116805462548044e+06 0.000000000000000000e+00
1.496729650765108876e+06 1.401405102805158822e+06 0.000000000000000000e+00
1.496604004738735501e+06 1.401886430486581754e+06 0.000000000000000000e+00
1.496369149232040159e+06 1.402371279586357996e+06 0.000000000000000000e+00
1.494658953453702386e+06 1.403748776344877202e+06 0.000000000000000000e+00
1.494394674629865214e+06 1.404249655694677494e+06 0.000000000000000000e+00
1.493969373043807689e+06 1.404497804395988351e+06 0.000000000000000000e+00
1.494086571059326641e+06 1.405016859723778442e+06 0.000000000000000000e+00
1.493725130822463427e+06 1.405365121860584710e+06 0.000000000000000000e+00
1.493236348018504446e+06 1.405309347143298946e+06 0.000000000000000000e+00
1.492891282257525250e+06 1.405672505266087130e+06 0.000000000000000000e+00
1.492423314425307326e+06 1.405492815708349459e+06 0.000000000000000000e+00
1.492073005802923115e+06 1.405151542161698686e+06 0.000000000000000000e+00
1.490737177425852278e+06 1.404767318236278836e+06 0.000000000000000000e+00
1.488464927672529360e+06 1.403890328467445448e+06 0.000000000000000000e+00
1.488039458509919234e+06 1.403748131067981012e+06 0.000000000000000000e+00
1.487759653404803947e+06 1.403489328988334164e+06 0.000000000000000000e+00
1.487388639386338647e+06 1.403214583481776062e+06 0.000000000000000000e+00
1.486971904043926857e+06 1.403054224085218040e+06 0.000000000000000000e+00
1.485389919617073610e+06 1.402405156078503001e+06 0.000000000000000000e+00
1.484708106139967684e+06 1.401691092298369389e+06 0.000000000000000000e+00
1.484372930503074080e+06 1.401335234702317975e+06 0.000000000000000000e+00
1.484024801439188886e+06 1.400992290184664074e+06 0.000000000000000000e+00
1.483717968237867113e+06 1.400621009647242725e+06 0.000000000000000000e+00
1.483390375077811070e+06 1.400240210573695367e+06 0.000000000000000000e+00
1.483018103087408468e+06 1.399903928128406638e+06 0.000000000000000000e+00
1.482687085272976663e+06 1.399526176050323527e+06 0.000000000000000000e+00
1.482316523099303246e+06 1.399187491089319577e+06 0.000000000000000000e+00
1.482021562411770457e+06 1.398780903258573730e+06 0.000000000000000000e+00
1.481731853201996302e+06 1.398354303905022563e+06 0.000000000000000000e+00
1.481734136731023435e+06 1.397946987253778148e+06 0.000000000000000000e+00
1.480997890581936110e+06 1.396801834862180986e+06 0.000000000000000000e+00
1.480756259470278863e+06 1.396348998811846366e+06 0.000000000000000000e+00
1.480578200457138941e+06 1.395844841122867540e+06 0.000000000000000000e+00
1.480499499772623181e+06 1.395341117389892461e+06 0.000000000000000000e+00
1.480299209789029788e+06 1.394472540617432911e+06 0.000000000000000000e+00
1.480216934607733507e+06 1.394036254091754556e+06 0.000000000000000000e+00
1.479976803518916946e+06 1.393691658883790020e+06 0.000000000000000000e+00
1.479661782118981704e+06 1.393318865881061880e+06 0.000000000000000000e+00
1.479237300379826222e+06 1.393054350139428396e+06 0.000000000000000000e+00
1.478796911619651364e+06 1.392814863262191182e+06 0.000000000000000000e+00
1.478352326736983843e+06 1.392583163682556711e+06 0.000000000000000000e+00
1.477918825142884627e+06 1.392331132585872896e+06 0.000000000000000000e+00
1.477452335680339020e+06 1.392148087314688135e+06 0.000000000000000000e+00
1.476978298548173159e+06 1.391985842396644410e+06 0.000000000000000000e+00
1.476503266769113252e+06 1.391826571769445203e+06 0.000000000000000000e+00
1.476005831859828206e+06 1.391769204134666827e+06 0.000000000000000000e+00
1.475510452732796315e+06 1.391842077009521192e+06 0.000000000000000000e+00
